LON,LAT,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,NUMBER,HASH
-79.403559,43.7555849,Upper Canada Dr,,North York,,,,,90,6172d3cfee98fa66
-79.2851788,43.6779224,Kingswood Rd,,former Toronto,,,,,174,c6066d85175ba38c
-79.2702249,43.6853206,Warden Ave,,Scarborough,,,,,110,e3c297baa90b00a9
-79.446506,43.7086308,Glencairn Ave,,North York,,,,,882,671fd3f49681ca7d
-79.3342554,43.6685968,Endean Ave,,former Toronto,,,,,15,d33bb0eef26db281
-79.272346,43.8204167,Historic Ter,,Scarborough,,,,,44,c63506361f5354fd
-79.3375049,43.6694191,Marjory Ave,,former Toronto,,,,,91,83333f15cba21c3e
-79.2556154,43.7088137,Claremore Ave,,Scarborough,,,,,85,4bbd0c53e7e3eaed
-79.3322394,43.6802653,Greenwood Ave,,former Toronto,,,,,594,bd7a3604a6f7f1d4
-79.4897979,43.6854733,Guestville Ave,,York,,,,,117,353020739f0c4039
-79.1961459,43.7516797,Regency Sq,,Scarborough,,,,,32,bfd999cda752b593
-79.5197813,43.7445275,Paradelle Cres,,North York,,,,,16,538e80090fe99e60
-79.4962484,43.7031336,Thurodale Ave,,North York,,,,,18,5ef9fdde301c5793
-79.4757789,43.7101068,Quinan Dr,,North York,,,,,19,b5e06a397a582a29
-79.5883842,43.7244679,Humheller Rd,,Etobicoke,,,,,28,4cd6d36818d60244
-79.413277,43.7106119,Briar Hill Ave,,former Toronto,,,,,441,8cf15453fceadd66
-79.3646899,43.6609665,Oak St,,former Toronto,,,,,45,162b53d82ddf96df
-79.4455434,43.705782,Danesbury Ave,,North York,,,,,98,61ea4ae82f45f2fb
-79.4151937,43.7273197,Brookdale Ave,,former Toronto,,,,,353,65fa3e0eb770df6e
-79.3194938,43.6710379,Rhodes Ave,,former Toronto,,,,,221,426b3d13d6066df0
-79.2841005,43.6960737,Wanstead Ave,,Scarborough,,,,,96,cc331eff3c363ce9
-79.3954269,43.7293512,Ranleigh Ave,,former Toronto,,,,,248,a35cc2cce7be71cc
-79.3941705,43.6814638,Alcorn Ave,,former Toronto,,,,,59,eed09847d0e5aae5
-79.2815475,43.7840755,Lamont Ave,,Scarborough,,,,,8A,53c491a53d27335a
-79.418689,43.7350912,Haddington Ave,,North York,,,,,83,26aaed5b549d0110
-79.2425822,43.752142,Perivale Cres,,Scarborough,,,,,57,e661f5f6f640206c
-79.4350661,43.6466304,Delaney Cres,,former Toronto,,,,,10,f2db226bc652709a
-79.2381045,43.7560368,Gaiety Dr,,Scarborough,,,,,68,3ebd53c836d3a5de
-79.1332826,43.7813393,Brimforest Gt,,Scarborough,,,,,17,23ea2e33e2265633
-79.305489,43.7920498,Temple Bar Cres,,Scarborough,,,,,60,5d7531d2586f2623
-79.5067073,43.5973629,Ninth St,,Etobicoke,,,,,56,6fe8fe66a1df9baf
-79.2706763,43.8195679,Major Oak Ter,,Scarborough,,,,,78,f46f95b5adb4a00f
-79.4974859,43.7592812,Killamarsh Dr,,North York,,,,,40,f176301c0071155f
-79.1874501,43.8096985,Upper Rouge Trl,,Scarborough,,,,,100,b3ea87ab8798a11c
-79.3682574,43.7854932,Thorny Vineway,,North York,,,,,38,698c8437f573c97d
-79.5574957,43.6402813,Formula Crt,,Etobicoke,,,,,6,9760b3c16fbba842
-79.3166789,43.805481,Lofthouse Sq,,Scarborough,,,,,32,c64aad37f93386a1
-79.4191023,43.6808836,Helena Ave,,former Toronto,,,,,28,1808e7cb11a8ad68
-79.4218142,43.6499033,Baden St,,former Toronto,,,,,11,816986a654f0d712
-79.2177439,43.7651792,Janray Dr,,Scarborough,,,,,69,f8579127aea1f215
-79.435719,43.6905686,Winona Dr,,York,,,,,477,c85284cd772aa21d
-79.4595632,43.7075276,Glengrove Ave,,North York,,,,,1095,e07625428fb2cd68
-79.4187309,43.6625037,Grace St,,former Toronto,,,,,454,b4fd340124b45f1d
-79.6251363,43.7307622,Upper Humber Dr,,Etobicoke,,,,,88,c85b1067223452ff
-79.3225691,43.6801565,Coxwell Ave,,former Toronto,,,,,578,e118ddaede133860
-79.4530341,43.6883764,Nairn Ave,,York,,,,,351,2083ea8a68d67598
-79.3867509,43.6898653,St Clair Ave E,,former Toronto,,,,,162,77f27d4271713831
-79.504405,43.7040277,Jane St,,York,,,,,1722,0e3ccf1f49a9dd38
-79.4761102,43.6743852,Glen Scarlett Rd,,former Toronto,,,,,100,b5c3e8ad512c75c1
-79.3760274,43.6957412,Lumley Ave,,East York,,,,,21,b7d2964ee8eeab5b
-79.2386594,43.7291131,Phyllis Ave,,Scarborough,,,,,106,14e4896664eb84d6
-79.5737345,43.764222,Steeles Ave W,,North York,,,,,6119,930c61b014ecc437
-79.4433121,43.682105,Westmount Ave,,York,,,,,243,30d17a87b4de0789
-79.3587901,43.7954342,Flavian Cres,,North York,,,,,20,dc2bc8694eebc322
-79.3444217,43.6628475,Booth Ave,,former Toronto,,,,,287,0a51a63003eab886
-79.3881796,43.6923808,Inglewood Dr,,former Toronto,,,,,11,1ec901fe9888d240
-79.5143021,43.720396,Kirby Rd,,North York,,,,,1,8d58d6b4839eb938
-79.5715203,43.7295794,Henley Cres,,Etobicoke,,,,,14,9d22b3cde1bfdd71
-79.4153163,43.7056997,Castlewood Rd,,former Toronto,,,,,81,89b235e0d3e6b6fe
-79.3936333,43.6819133,Alcorn Ave,,former Toronto,,,,,38A,40a485b4cb40a90f
-79.2925053,43.7350244,Marble Arch Cres,,Scarborough,,,,,104,901ba81aa87c6d81
-79.4303129,43.7347428,Joicey Blvd,,North York,,,,,346,56675f04dc50322b
-79.4321697,43.6710695,Delaware Ave N,,former Toronto,,,,,508,b6386f6c1f4011e7
-79.4506098,43.7482073,Bowring Walk,,North York,,,,,25,2.83812E+15
-79.4920815,43.6815282,Marshall Blvd,,York,,,,,4,865a32dcee702a47
-79.2874051,43.8226863,Audrelane Crt,,Scarborough,,,,,24,97386467d2611335
-79.2974961,43.6756862,Glen Ames,,former Toronto,,,,,39,55f8568e75f8ce2a
-79.3319407,43.6797634,Greenwood Ave,,former Toronto,,,,,572,f434313d3b4781aa
-79.3863727,43.692689,Moore Ave,,former Toronto,,,,,55R,40923094944e0b5d
-79.4053385,43.7176699,Glencairn Ave,,former Toronto,,,,,82,5e607c305e5cd9eb
-79.5699006,43.7204935,Snaresbrook Dr,,Etobicoke,,,,,18,e6cda196b6c2e4f8
-79.4276416,43.783093,Tefley Rd,,North York,,,,,11,b0796bf61e55935d
-79.567124,43.7403878,Islington Ave,,Etobicoke,,,,,2692,dc50c528a1e26580
-79.4107883,43.6614472,Markham St,,former Toronto,,,,,503,632e96acf3e87b81
-79.4625853,43.7288499,Westdale Dr,,North York,,,,,39,8bbbd0ff51ab8dc1
-79.3022248,43.7934672,Glendower Crct,,Scarborough,,,,,11,018e0341a8ab48e9
-79.4016192,43.7633323,Sheppard Ave E,,North York,,,,,143,0a61a5a995c2f7c9
-79.5624708,43.7365367,Albion Rd,,Etobicoke,,,,,984B,7cc6e1c5dafb5b02
-79.4713433,43.6457661,Grenadier Ravine Dr,,former Toronto,,,,,10,05d12a6da735cb77
-79.3438072,43.7887835,Kingslake Rd,,North York,,,,,168,797418d8793c015d
-79.4701732,43.6834883,Aileen Ave,,York,,,,,209,ecff7646cb6350b7
-79.2708912,43.6922716,Manderley Dr,,Scarborough,,,,,70,e922e32a0469ae05
-79.5529865,43.6007321,Westhead Rd,,Etobicoke,,,,,11,58f292331e97a2bb
-79.4703436,43.6664711,Vine Ave,,former Toronto,,,,,179,feb6b541656ba066
-79.2747613,43.7941573,Moran Rd,,Scarborough,,,,,26,0cd81fe8d310c664
-79.2510159,43.7474009,Miramar Cres,,Scarborough,,,,,20,cc3ffa1c76ceea51
-79.5391988,43.6118465,Delta St,,Etobicoke,,,,,289,14c20ca9d3ef34d6
-79.2981393,43.6819519,Kimberley Ave,,former Toronto,,,,,24,e89fd559d5f8c35a
-79.4289243,43.6742518,Marchmount Rd,,former Toronto,,,,,90,3cdc0737b33edf85
-79.4920051,43.7574028,Broadoaks Dr,,North York,,,,,42,286854ad4b093e68
-79.4955188,43.6058238,Murrie St,,Etobicoke,,,,,28,49800a7a6b5558af
-79.3589896,43.8082207,Cherrystone Dr,,North York,,,,,62,b82617b94bf70e00
-79.5514951,43.7421461,Thistle Down Blvd,,Etobicoke,,,,,189,63056da4fb2905dd
-79.4164475,43.7108786,Hillhurst Blvd,,former Toronto,,,,,111,27e2c2b2463d35c5
-79.4715212,43.6964941,Strathnairn Ave,,York,,,,,153,596e2fe3e8c58f88
-79.3366278,43.7753268,Sheppard Ave E,,North York,,,,,2027,3968b4ae2c9b81f8
-79.3666049,43.7936645,Beethoven Crt,,North York,,,,,2,7f765ee4a6801c25
-79.4993319,43.6104388,MacDonald St,,Etobicoke,,,,,66,e9d71edf696c7300
-79.4118947,43.7026013,Duncannon Dr,,former Toronto,,,,,50,b9c066837a91c877
-79.2187478,43.7554474,Confederation Dr,,Scarborough,,,,,99,5e9e627f20596958
-79.2845959,43.8229,Oakhaven Dr,,Scarborough,,,,,48,f8f2e0d17f118c10
-79.2265462,43.7261614,Balcarra Ave,,Scarborough,,,,,7,fa7c01a9529b3e8f
-79.4214728,43.660618,Crawford St,,former Toronto,,,,,644,4abed897030c0074
-79.5530573,43.7568707,Toryork Dr,,North York,,,,,125,52e67e2f34ca8e69
-79.3665335,43.7805339,Wild Briarway,,North York,,,,,8,da21bbd7348047ca
-79.5675141,43.7558449,Navenby Cres,,North York,,,,,154,903f47954ab13418
-79.3712191,43.7678043,McMahon Dr,,North York,,,,,133,6c40712622a0b16a
-79.2644945,43.7987003,Silversted Dr,,Scarborough,,,,,7,8d1fbdf118375ca0
-79.2941684,43.8138438,McNicoll Ave,,Scarborough,,,,,2183,32e534d2edfe9fea
-79.5507949,43.6566967,Hampshire Hts,,Etobicoke,,,,,61,0c7306b2a715165b
-79.3383178,43.6734491,Blake St,,former Toronto,,,,,49A,80f4b22c71f13b68
-79.2999642,43.6877842,Main St,,former Toronto,,,,,265,95a12ce4d5822ec9
-79.4959525,43.6978024,Hearst Crcl,,North York,,,,,17,e3eb060b26425dff
-79.4257014,43.7302274,Old Orchard Grv,,North York,,,,,531,7dd5ade78c11b4d6
-79.2919549,43.7394622,Warden Ave,,Scarborough,,,,,1031,11d09dab1fdcea09
-79.3093535,43.7899202,Garrybrook Dr,,Scarborough,,,,,25,088643e7e777283b
-79.3796772,43.7078773,Soudan Ave,,former Toronto,,,,,613,aaf7645a9949841f
-79.5978599,43.7340013,Kiskadee Dr,,Etobicoke,,,,,49,5ad130d8c6fa356c
-79.2314558,43.75993,Greenbrae Crct,,Scarborough,,,,,76,b5246e3c785a3055
-79.494642,43.6208509,Milton St,,Etobicoke,,,,,16,696646d739726837
-79.1787438,43.8085439,Trailview Ter,,Scarborough,,,,,63,93b3cda46ff64d0c
-79.4574321,43.7089627,Glen Long Ave,,North York,,,,,47,795a15c3b308c9fe
-79.2879785,43.7780777,Earlton Rd,,Scarborough,,,,,102,39d07bd7f15433be
-79.1590143,43.7914637,White Ave,,Scarborough,,,,,50,3ee81eb4a5612aee
-79.3506964,43.6677396,Victor Ave,,former Toronto,,,,,54,ae77a7c6b4bfd8e2
-79.3977334,43.6531431,Dundas St W,,former Toronto,,,,,496,b311f8787f00f236
-79.1756834,43.7677812,Heron Park Pl,,Scarborough,,,,,10,e911e66d10c0e2d7
-79.2648944,43.753174,Archibald Mews,,Scarborough,,,,,31,4c94dce545345793
-79.3186597,43.6924879,Woodmount Ave,,East York,,,,,210,3056f56b7c5bbd50
-79.4800035,43.7011795,Flamborough Dr,,North York,,,,,61,edbd718e43e2e2dc
-79.4392419,43.6922359,Glenora Ave,,York,,,,,22,87caad76a92c24af
-79.3104643,43.7736048,Ashglen Crt,,Scarborough,,,,,7,fe749a02d7ae6096
-79.3201939,43.8188908,Sandyhook Sq,,Scarborough,,,,,124,e98085afafbd872f
-79.3594485,43.7904769,Slender Fernway,,North York,,,,,12,299dab870ac780e1
-79.4383448,43.6991509,Fairleigh Cres,,former Toronto,,,,,11,92fd651a7334e7f3
-79.4391818,43.6876427,Oakwood Ave,,York,,,,,382,4325d2a0a2a70472
-79.264108,43.7083678,North Woodrow Blvd,,Scarborough,,,,,30B,47e9f12a16a820fa
-79.5918824,43.7440146,Seguin Crt,,Etobicoke,,,,,17,4b3ee278843c94b7
-79.3618149,43.7007054,Leacrest Rd,,East York,,,,,165,ad133552e47db131
-79.3524036,43.6846132,Mortimer Ave,,East York,,,,,91,aecce5ea0caefadc
-79.4601285,43.7236785,Cartwright Ave,,North York,,,,,36,293fee4f86492c13
-79.4075931,43.6472084,Euclid Pl,,former Toronto,,,,,6,53913e555ebc7399
-79.2767353,43.8171963,Bridport Cres,,Scarborough,,,,,3,fb2a6cc9afa02c7d
-79.4412244,43.6620692,Margueretta St,,former Toronto,,,,,456,6c1a1570e0384f8e
-79.5778241,43.654021,Torrington Dr,,Etobicoke,,,,,20,1ad611888510694b
-79.17587,43.8034513,Saddleback Crt,,Scarborough,,,,,51,38dd1ebe4967d10a
-79.425513,43.6426848,Queen St W,,former Toronto,,,,,1159,881a2de8a97d9cd4
-79.4784071,43.7362553,Downsview Park Blvd,,North York,,,,,215,6933e3b12a156e05
-79.3580131,43.6776607,Erindale Ave,,former Toronto,,,,,16,5446dd7822229419
-79.5969915,43.7550493,Gihon Spring Dr,,Etobicoke,,,,,70,10e0247e101eb77b
-79.49388,43.7323758,Tavistock Rd,,North York,,,,,126,f4d216b2f3df4efd
-79.286141,43.8281224,Roxanne Cres,,Scarborough,,,,,103,dc1f8c8f3e57e046
-79.4573502,43.7886521,Black Hawkway,,North York,,,,,115,eadb53083aa025f2
-79.4510324,43.6617048,Perth Ave,,former Toronto,,,,,268,b222aaf6d248e4c9
-79.5207623,43.7272164,Fred Young Dr,,North York,,,,,18,377c60aaac86f1c6
-79.3840541,43.6914354,Rose Park Dr,,former Toronto,,,,,104,9729c76dc7706d64
-79.2590792,43.7397709,Chipper Cres,,Scarborough,,,,,6,c185469c7e9a4dbf
-79.4744151,43.7104894,Duval Dr,,North York,,,,,11,08483225984ef81b
-79.2066126,43.7842631,Trailridge Cres,,Scarborough,,,,,62,f176728b7b27d91a
-79.4679201,43.6835382,Kersdale Ave,,York,,,,,76,a0e2bbb91ced508e
-79.3491407,43.6798387,Ferrier Ave,,former Toronto,,,,,58,281a44d41373f6c8
-79.5254148,43.6386239,Bering Ave,,Etobicoke,,,,,268A,7106044e26c06b45
-79.3328603,43.7896881,Taverly Rd,,North York,,,,,27,a832fc152782d00f
-79.1258101,43.7889742,Bornholm Dr,,Scarborough,,,,,28,9606321203853ecc
-79.4830539,43.6814583,Cordella Ave,,York,,,,,50,d0e8cd824c3aa03d
-79.3270616,43.7764751,Hazelnut Cres,,North York,,,,,36,2fd1cdba4d5f9ff3
-79.3223749,43.800217,Stonebridge Blvd,,Scarborough,,,,,17,00ba57c963885a30
-79.3184963,43.6948838,Holborne Ave,,East York,,,,,144,ee8d775a39c23e49
-79.1679319,43.7685698,Melchior Dr,,Scarborough,,,,,3,5061109a8ffd740d
-79.348466,43.8018962,Picola Crt,,North York,,,,,9,cfc072db57f0da05
-79.4543683,43.658157,Prince Rupert Ave,,former Toronto,,,,,8,f80350f7ffd346df
-79.5654382,43.6985811,Ronson Dr,,Etobicoke,,,,,50,362cbf3e3f377648
-79.2296752,43.7563401,Eastpark Blvd,,Scarborough,,,,,56,4b4830f4bd267d9c
-79.3011307,43.6672268,Kenilworth Ave,,former Toronto,,,,,40,f6c679a07a35bb27
-79.3109846,43.7522863,Princeway Dr,,Scarborough,,,,,46,2293a1120da8662f
-79.334981,43.7289,David Dunlap Crcl,,North York,,,,,102,4a74f5ab8d33f078
-79.4704531,43.6922223,Lester Ave,,York,,,,,6,295ecaa5f14422e7
-79.4541341,43.6625103,Edwin Ave,,former Toronto,,,,,13,f9dc802675d2e1be
-79.4191954,43.7303961,Avenue Rd,,North York,,,,,1802A,895c29907675bd4e
-79.280574,43.6922911,August Ave,,Scarborough,,,,,43,84e5194070991411
-79.1790899,43.7678368,Homestead Rd,,Scarborough,,,,,129,458e7ac2bed8960e
-79.3927301,43.7021156,Oswald Cres,,former Toronto,,,,,8,c2ee058d857df55d
-79.5488224,43.6931597,Stapleton Dr,,Etobicoke,,,,,69,4f7f0d3f5eb25132
-79.461637,43.6610646,Indian Grv,,former Toronto,,,,,374,b1a92ae4b555c18f
-79.333599,43.7293496,David Dunlap Crcl,,North York,,,,,176,d97209bbf9a2e215
-79.3537905,43.6917593,Woodville Ave,,East York,,,,,26,1cf31a74b390591c
-79.3979319,43.6553187,Baldwin St,,former Toronto,,,,,120,757adc4a63937937
-79.4246373,43.7347012,Dunblaine Ave,,North York,,,,,93,298f0bfb0142d1d1
-79.2900761,43.7060376,Bexhill Ave,,Scarborough,,,,,99,45b346dcbd5e1214
-79.4070407,43.6624555,Borden St,,former Toronto,,,,,163,28106a4900540bca
-79.4225504,43.6974407,Ava Rd,,former Toronto,,,,,51,df4c3c10eb8a112b
-79.3205277,43.7928158,Longford Cres,,Scarborough,,,,,73,1027295791b76a84
-79.3739682,43.7583379,Norlington Dr,,North York,,,,,6,8ec3eb3724673178
-79.4426237,43.7068829,Marlee Ave,,North York,,,,,355,5bcfa35a55d9d1e1
-79.4203306,43.7453783,Bombay Ave,,North York,,,,,10,148e2a3bab76fc99
-79.3167784,43.6924531,Mortimer Ave,,East York,,,,,698,019207565b5288aa
-79.3830311,43.7241834,Dawlish Ave,,North York,,,,,280,3a98bfcedc442b72
-79.4219037,43.700356,Old Forest Hill Rd,,former Toronto,,,,,116,d5c2f115ac9e1e45
-79.3807033,43.6907275,St Clair Ave E,,former Toronto,,,,,335,bf31b3e0b0c9fb4f
-79.2096387,43.7581532,Confederation Dr,,Scarborough,,,,,215,0e761b281c02fa6b
-79.4305436,43.7315699,Bannockburn Ave,,North York,,,,,131,f8f7d9ebeff2f63e
-79.4341122,43.6499652,Dundas St W,,former Toronto,,,,,1564,0eb8869edeaa1a7f
-79.4445597,43.7231793,Varna Dr,,North York,,,,,103,28d221298202b494
-79.45023,43.737918,Wilson Heights Blvd,,North York,,,,,285,bbad0f86cf990f25
-79.3871135,43.7436454,Valley Rd,,North York,,,,,170,e5f26182113c7a85
-79.2927292,43.6687717,Scarboro Beach Blvd,,former Toronto,,,,,18,3af5d11a19df74a2
-79.2269474,43.7436304,Porchester Dr,,Scarborough,,,,,55,edb07899135eece9
-79.4348634,43.6644689,Bartlett Ave,,former Toronto,,,,,140,f07c8214a2ace4d8
-79.2621457,43.7811794,Snowhill Cres,,Scarborough,,,,,30,4625e9f9bd38a641
-79.3668598,43.6573787,Berkeley St,,former Toronto,,,,,210,73fd10f8faf74303
-79.3911897,43.6679801,Charles St W,,former Toronto,,,,,110,dd6bc0c8aff8f616
-79.5085861,43.642147,Glenroy Ave,,Etobicoke,,,,,53,ac4652d4cf1f0307
-79.3350043,43.6767144,Seymour Ave,,former Toronto,,,,,80,644337ce2e0aeb6b
-79.4698015,43.6756856,Weston Rd,,former Toronto,,,,,131,6663ab00c408ff3a
-79.496912,43.7307971,Calvington Dr,,North York,,,,,182,c926afd3a05bd4ba
-79.4126635,43.7063196,Castle Knock Rd,,former Toronto,,,,,62,71c4668bd8d7bf2d
-79.3341233,43.8135718,Crayford Dr,,Scarborough,,,,,40,dc825c04ae6f6021
-79.4334934,43.6484141,Marshall St,,former Toronto,,,,,1,9a9c2234fac8d140
-79.3386765,43.6743426,Blake St,,former Toronto,,,,,101,5591293bfa53667a
-79.4325593,43.7815945,Charlton Blvd,,North York,,,,,102,d0a133f896ca0fcd
-79.4823236,43.6695008,St Clair Ave W,,former Toronto,,,,,2420A,2c3735e67e80063b
-79.5524148,43.7497167,Finch Ave W,,North York,,,,,2453,32727dbae74c323d
-79.4113227,43.642403,King St W,,former Toronto,,,,,936,b077d35ad1dd6776
-79.4448001,43.6917219,Lauder Ave,,York,,,,,573,7879fc1c27535123
-79.324152,43.8040997,Candlebrook Cres,,Scarborough,,,,,41,7871fd029cb2dfad
-79.2834483,43.753806,Canlish Rd,,Scarborough,,,,,95,72052c451d0e9a39
-79.4881546,43.6807477,Guestville Ave,,York,,,,,1,80eb6b920dddee39
-79.3287067,43.6868603,Monarch Park Ave,,East York,,,,,261,a51054f8aa4dd2d9
-79.2319522,43.7561747,Eastpark Blvd,,Scarborough,,,,,30,e7be858e5b7bccf7
-79.3606408,43.7902421,Rock Fernway,,North York,,,,,45,ff57330fa0aa4a97
-79.4913212,43.6705659,Corbett Ave,,York,,,,,93,139dc4e5098143ce
-79.3304782,43.6820781,Danforth Ave,,former Toronto,,,,,1272A,7d791ef39d0a0089
-79.4857817,43.6647145,Windermere Ave,,York,,,,,894,7bba50f1a8f74f44
-79.4431358,43.6447959,Sorauren Ave,,former Toronto,,,,,166,65cfb0b74a2c5e3b
-79.3090638,43.760709,Crosland Dr,,Scarborough,,,,,18,2386b885332ed613
-79.4357219,43.677044,Highview Cres,,former Toronto,,,,,33,f8f8598a2ba1d5fb
-79.4101165,43.7264295,Greer Rd,,former Toronto,,,,,116,d298765987e5ea2c
-79.506417,43.737276,Peterdale Rd,,North York,,,,,29,be1c5b0cf82cff8e
-79.3356471,43.7983284,Navaho Dr,,North York,,,,,23,8f18ce774e30fbb0
-79.4327037,43.7905617,Moore Park Ave,,North York,,,,,269,c3693fdbd02ad5d2
-79.521306,43.7030567,George St,,York,,,,,30,e3bc19004a1d3f18
-79.471658,43.6653476,Dundas St W,,former Toronto,,,,,3071,fd706ab17a187503
-79.4401188,43.700629,Marlee Ave,,former Toronto,,,,,79,d531679c05bd4032
-79.216035,43.7858177,Creekwood Dr,,Scarborough,,,,,15,369c106981914cf1
-79.3665844,43.8084554,Aspenwood Dr,,North York,,,,,58,e69a167d73d2b312
-79.3130759,43.6674542,Queen St E,,former Toronto,,,,,1700,23ddeaaf839a3f2c
-79.4071204,43.6725311,Walmer Rd,,former Toronto,,,,,119,f72cc8640c5ef2f5
-79.5391542,43.6911316,Sweetland Rd,,Etobicoke,,,,,11,1ffea855370f6aeb
-79.2717807,43.818311,Major Oak Ter,,Scarborough,,,,,45,6881afa998c03663
-79.4001372,43.7746755,Norton Ave,,North York,,,,,199,8576f819dad3a32d
-79.3381256,43.6799546,Danforth Ave,,former Toronto,,,,,929A,5698a6586d481861
-79.4871904,43.719716,Rory Rd,,North York,,,,,21,eda7ccad357f01d4
-79.3786945,43.6563502,Dundas St E,,former Toronto,,,,,62,84dc13d06c95d647
-79.2088079,43.74369,Scarborough Golf Club Rd,,Scarborough,,,,,10,b04e81cc4bff182d
-79.4007073,43.6349301,Stadium Rd,,former Toronto,,,,,83,86e913467256d578
-79.4976194,43.691715,Mahoney Ave,,York,,,,,50,a3432c3a990362ad
-79.2206174,43.8253125,Staines Rd,,Scarborough,,,,,194,c17198876983998c
-79.3460071,43.6844114,Sammon Ave,,East York,,,,,17,f592dffd63407441
-79.3789855,43.7572783,Berkindale Dr,,North York,,,,,80,577b072e7afd6820
-79.5237,43.6876693,Renault Cres,,Etobicoke,,,,,96,757205c3ee0a91be
-79.5045989,43.704767,Jane St,,York,,,,,1744,a0d56e9c291aac18
-79.4351275,43.6468839,Mechanic Ave,,former Toronto,,,,,7,6005afd43a2935d4
-79.3317366,43.6644543,Curzon St,,former Toronto,,,,,49,ec2b51fec556d699
-79.345753,43.7915121,Kingslake Rd,,North York,,,,,213,ca154b615c01920d
-79.2123885,43.8028005,Quantrell Trl,,Scarborough,,,,,165,1af35adedf5108ee
-79.2904979,43.6822249,Pickering St,,former Toronto,,,,,83,23216d2ddbd64563
-79.4209333,43.7174947,Shelborne Ave,,North York,,,,,5X,8927bde5704eeb96
-79.2951281,43.7502785,Twin Pauls Cres,,Scarborough,,,,,26,bf66b0cf01eb5ad9
-79.3076993,43.730897,Tufton Cres,,North York,,,,,17,054e31b547254a48
-79.3706143,43.6607693,Seaton St,,former Toronto,,,,,260,c774e5308250080c
-79.558434,43.664979,Martin Grove Rd,,Etobicoke,,,,,381,d7553c49eeadb44b
-79.4592929,43.6538294,Parkside Dr,,former Toronto,,,,,503,db8534e2fac15279
-79.3301765,43.6721323,Bloomfield Ave,,former Toronto,,,,,33,68b5f27ca63abd62
-79.2307998,43.7648074,Painted Post Dr,,Scarborough,,,,,126,7c19ca755918463b
-79.446537,43.6873051,Dufferin St,,York,,,,,2077B,461a9ab3c9a569b6
-79.2733445,43.695805,Scotia Ave,,Scarborough,,,,,22,653e1be8aae5851f
-79.2762711,43.8135349,Amanda Dr,,Scarborough,,,,,20,d7714c9681731786
-79.4165446,43.6596204,Jersey Ave,,former Toronto,,,,,49,f8ed425bde863b44
-79.4015613,43.707448,Orchard View Blvd,,former Toronto,,,,,89,25988bd05498677b
-79.4664567,43.6628675,Aziel St,,former Toronto,,,,,69,22e4aad2c19ff994
-79.4449703,43.6625871,Lansdowne Ave,,former Toronto,,,,,664,4895ae23d3f04c8a
-79.5301238,43.7714702,Hullmar Dr,,North York,,,,,260,18c46b8604156fa7
-79.4860622,43.733093,Calvington Dr,,North York,,,,,58,0d72364c021e2da7
-79.4330204,43.7660236,Betty Ann Dr,,North York,,,,,276,66d11ac83af4606b
-79.391314,43.7678135,Clairtrell Rd,,North York,,,,,32,0bf5b0aa488653a0
-79.2199111,43.7639668,Lucerne Crt,,Scarborough,,,,,10,3095bcc5c4ad0017
-79.4924439,43.754347,Fallingdale Cres,,North York,,,,,53,e66716b70161404c
-79.2620531,43.7295912,Saugeen Cres,,Scarborough,,,,,58,175af6c9a5c07fbc
-79.3059812,43.6886299,Westlake Ave,,former Toronto,,,,,100,498164d3c8d92e31
-79.231478,43.7843631,Progress Ave,,Scarborough,,,,,939,b4d58b1f9be7c493
-79.4230027,43.654153,College St,,former Toronto,,,,,841,1ca3a600a5fb5350
-79.3082173,43.6842675,Oakcrest Ave,,former Toronto,,,,,108,d5629b7619bd16b8
-79.5957094,43.75831,Beulah St,,Etobicoke,,,,,8,832c3fe9480bb2e2
-79.277442,43.8196435,Serenity Crt,,Scarborough,,,,,13,72959ef825934815
-79.5425779,43.7403274,Franson Cres,,North York,,,,,23,813b074ee37b12df
-79.4428247,43.6593263,Lansdowne Ave,,former Toronto,,,,,699,20dfc12f5eff579e
-79.2528985,43.7370599,Bimbrok Rd,,Scarborough,,,,,28,17ca105f5d452789
-79.4444089,43.6479947,Westminster Ave,,former Toronto,,,,,5,33ee872cfbf19905
-79.1553381,43.7786958,Wanita Rd,,Scarborough,,,,,31,57e3cd0d1606ad9b
-79.4754968,43.6919514,Greenacres Rd,,York,,,,,8,bd1f717fe650e855
-79.3069068,43.7479309,Pharmacy Ave,,Scarborough,,,,,1214,e50743d042a85481
-79.2925604,43.6923832,Eldon Ave,,East York,,,,,70,0c819ff1cae67c49
-79.3808601,43.7906684,Banstock Dr,,North York,,,,,115,f7deacfae9625ff6
-79.4223862,43.7360846,Joicey Blvd,,North York,,,,,229,935468b9b3f4ab2d
-79.2975605,43.7561964,Timgren Dr,,Scarborough,,,,,15,d34b86ad307ad990
-79.1341537,43.7973248,Brownfield Gdns,,Scarborough,,,,,454,37cfe41132714223
-79.2096158,43.790037,Misthollow Sq,,Scarborough,,,,,35,77c5d54cacfd938c
-79.4409009,43.6401091,Sorauren Ave,,former Toronto,,,,,1B,9a5112ab94a289da
